status	original_id	matched_id	converted_id	notes
DIRECT	3IHS-A	3IHS-A	3ihs_A	Exact ID match
DIRECT	3IHU-A	3IHU-A	3ihu_A	Exact ID match
DIRECT	3IHW-A	3IHW-A	3ihw_A	Exact ID match
DIRECT	3II6-X	3II6-X	3ii6_X	Exact ID match
DIRECT	3II7-A	3II7-A	3ii7_A	Exact ID match
DIRECT	3IIR-A	3IIR-A	3iir_A	Exact ID match
DIRECT	3IJ3-A	3IJ3-A	3ij3_A	Exact ID match
DIRECT	3IJ4-A	3IJ4-A	3ij4_A	Exact ID match
DIRECT	3IJ6-A	3IJ6-A	3ij6_A	Exact ID match
DIRECT	3IJD-A	3IJD-A	3ijd_A	Exact ID match
DIRECT	3IJF-X	3IJF-X	3ijf_X	Exact ID match
DIRECT	3IJP-A	3IJP-A	3ijp_A	Exact ID match
DIRECT	3IJW-A	3IJW-A	3ijw_A	Exact ID match
DIRECT	3IK4-A	3IK4-A	3ik4_A	Exact ID match
DIRECT	3IK5-A	3IK5-A	3ik5_A	Exact ID match
DIRECT	3IKL-A	3IKL-A	3ikl_A	Exact ID match
DIRECT	3IKM-B	3IKM-B	3ikm_B	Exact ID match
DIRECT	3IKO-C	3IKO-C	3iko_C	Exact ID match
DIRECT	3IL3-A	3IL3-A	3il3_A	Exact ID match
DIRECT	3IL4-A	3IL4-A	3il4_A	Exact ID match
DIRECT	3ILA-A	3ILA-A	3ila_A	Exact ID match
DIRECT	3ILH-A	3ILH-A	3ilh_A	Exact ID match
DIRECT	3ILK-A	3ILK-A	3ilk_A	Exact ID match
DIRECT	3ILN-A	3ILN-A	3iln_A	Exact ID match
DIRECT	3ILS-A	3ILS-A	3ils_A	Exact ID match
DIRECT	3ILX-A	3ILX-A	3ilx_A	Exact ID match
DIRECT	3IM6-A	3IM6-A	3im6_A	Exact ID match
DIRECT	3IM8-A	3IM8-A	3im8_A	Exact ID match
DIRECT	3IM9-A	3IM9-A	3im9_A	Exact ID match
DIRECT	3IMA-B	3IMA-B	3ima_B	Exact ID match
DIRECT	3IMH-A	3IMH-A	3imh_A	Exact ID match
DIRECT	3IML-A	3IML-A	3iml_A	Exact ID match
DIRECT	3IMN-A	3IMN-A	3imn_A	Exact ID match
DIRECT	3INB-A	3INB-A	3inb_A	Exact ID match
DIRECT	3ING-A	3ING-A	3ing_A	Exact ID match
DIRECT	3INN-A	3INN-A	3inn_A	Exact ID match
DIRECT	3INP-A	3INP-A	3inp_A	Exact ID match
DIRECT	3IO0-A	3IO0-A	3io0_A	Exact ID match
DIRECT	3IO1-A	3IO1-A	3io1_A	Exact ID match
DIRECT	3IO3-A	3IO3-A	3io3_A	Exact ID match
DIRECT	3IO5-A	3IO5-A	3io5_A	Exact ID match
DIRECT	3IO7-A	3IO7-A	3io7_A	Exact ID match
DIRECT	3IOQ-A	3IOQ-A	3ioq_A	Exact ID match
DIRECT	3IOS-A	3IOS-A	3ios_A	Exact ID match
DIRECT	3IP1-A	3IP1-A	3ip1_A	Exact ID match
DIRECT	3IP3-A	3IP3-A	3ip3_A	Exact ID match
DIRECT	3IPI-A	3IPI-A	3ipi_A	Exact ID match
DIRECT	3IPJ-A	3IPJ-A	3ipj_A	Exact ID match
DIRECT	3IPL-A	3IPL-A	3ipl_A	Exact ID match
DIRECT	3IPR-A	3IPR-A	3ipr_A	Exact ID match
DIRECT	3IPV-A	3IPV-A	3ipv_A	Exact ID match
DIRECT	3IPW-A	3IPW-A	3ipw_A	Exact ID match
DIRECT	3IQ0-A	3IQ0-A	3iq0_A	Exact ID match
DIRECT	3IQ1-A	3IQ1-A	3iq1_A	Exact ID match
DIRECT	3IQ2-A	3IQ2-A	3iq2_A	Exact ID match
DIRECT	3IQC-A	3IQC-A	3iqc_A	Exact ID match
DIRECT	3IQT-A	3IQT-A	3iqt_A	Exact ID match
DIRECT	3IR4-A	3IR4-A	3ir4_A	Exact ID match
DIRECT	3IR9-A	3IR9-A	3ir9_A	Exact ID match
DIRECT	3IRU-A	3IRU-A	3iru_A	Exact ID match
DIRECT	3IS5-A	3IS5-A	3is5_A	Exact ID match
DIRECT	3ISL-A	3ISL-A	3isl_A	Exact ID match
DIRECT	3ISR-A	3ISR-A	3isr_A	Exact ID match
DIRECT	3ISY-A	3ISY-A	3isy_A	Exact ID match
DIRECT	3IT4-B	3IT4-B	3it4_B	Exact ID match
DIRECT	3IT8-D	3IT8-D	3it8_D	Exact ID match
DIRECT	3IU0-A	3IU0-A	3iu0_A	Exact ID match
DIRECT	3IU5-A	3IU5-A	3iu5_A	Exact ID match
DIRECT	3IUY-A	3IUY-A	3iuy_A	Exact ID match
DIRECT	3IV3-A	3IV3-A	3iv3_A	Exact ID match
DIRECT	3IV7-A	3IV7-A	3iv7_A	Exact ID match
DIRECT	3IVD-A	3IVD-A	3ivd_A	Exact ID match
DIRECT	3IVF-A	3IVF-A	3ivf_A	Exact ID match
DIRECT	3IVP-A	3IVP-A	3ivp_A	Exact ID match
DIRECT	3IVR-A	3IVR-A	3ivr_A	Exact ID match
DIRECT	3IVY-A	3IVY-A	3ivy_A	Exact ID match
DIRECT	3IWA-A	3IWA-A	3iwa_A	Exact ID match
DIRECT	3IWB-B	3IWB-B	3iwb_B	Exact ID match
DIRECT	3IWF-A	3IWF-A	3iwf_A	Exact ID match
DIRECT	3IWI-A	3IWI-A	3iwi_A	Exact ID match
DIRECT	3IWJ-A	3IWJ-A	3iwj_A	Exact ID match
DIRECT	3IWK-A	3IWK-A	3iwk_A	Exact ID match
DIRECT	3IWP-A	3IWP-A	3iwp_A	Exact ID match
DIRECT	3IWT-A	3IWT-A	3iwt_A	Exact ID match
DIRECT	3IWU-A	3IWU-A	3iwu_A	Exact ID match
DIRECT	3IWZ-A	3IWZ-A	3iwz_A	Exact ID match
DIRECT	3IX0-A	3IX0-A	3ix0_A	Exact ID match
DIRECT	3IX1-A	3IX1-A	3ix1_A	Exact ID match
DIRECT	3IX6-A	3IX6-A	3ix6_A	Exact ID match
DIRECT	3IX9-A	3IX9-A	3ix9_A	Exact ID match
DIRECT	3IXO-A	3IXO-A	3ixo_A	Exact ID match
DIRECT	3IXQ-A	3IXQ-A	3ixq_A	Exact ID match
DIRECT	3IXR-A	3IXR-A	3ixr_A	Exact ID match
DIRECT	3IXV-A	3IXV-A	3ixv_A	Exact ID match
DIRECT	3IYF-A	3IYF-A	3iyf_A	Exact ID match
DIRECT	3IYL-A	3IYL-A	3iyl_A	Exact ID match
DIRECT	3IYO-A	3IYO-A	3iyo_A	Exact ID match
DIRECT	3IYS-A	3IYS-A	3iys_A	Exact ID match
DIRECT	3IZO-F	3IZO-F	3izo_F	Exact ID match
DIRECT	3IZQ-1	3IZQ-1	3izq_1	Exact ID match
DIRECT	3IZY-P	3IZY-P	3izy_P	Exact ID match
DIRECT	3J04-B	3J04-B	3j04_B	Exact ID match
DIRECT	3J08-A	3J08-A	3j08_A	Exact ID match
DIRECT	3J09-A	3J09-A	3j09_A	Exact ID match
DIRECT	3J0C-A	3J0C-A	3j0c_A	Exact ID match
DIRECT	3J0C-B	3J0C-B	3j0c_B	Exact ID match
DIRECT	3J0F-I	3J0F-I	3j0f_I	Exact ID match
DIRECT	3J0J-J	3J0J-J	3j0j_J	Exact ID match
DIRECT	3J0K-C	3J0K-C	3j0k_C	Exact ID match
DIRECT	3J0L-X	3J0L-X	3j0l_X	Exact ID match
DIRECT	3J0R-A	3J0R-A	3j0r_A	Exact ID match
DIRECT	3J15-A	3J15-A	3j15_A	Exact ID match
DIRECT	3J15-B	3J15-B	3j15_B	Exact ID match
DIRECT	3J1E-A	3J1E-A	3j1e_A	Exact ID match
DIRECT	3J1Q-A	3J1Q-A	3j1q_A	Exact ID match
DIRECT	3J1W-A	3J1W-A	3j1w_A	Exact ID match
DIRECT	3J2J-A	3J2J-A	3j2j_A	Exact ID match
DIRECT	3J2J-C	3J2J-C	3j2j_C	Exact ID match
DIRECT	3J2M-U	3J2M-U	3j2m_U	Exact ID match
DIRECT	3J2U-K	3J2U-K	3j2u_K	Exact ID match
DIRECT	3J31-A	3J31-A	3j31_A	Exact ID match
DIRECT	3J3I-A	3J3I-A	3j3i_A	Exact ID match
DIRECT	3J3R-1	3J3R-1	3j3r_1	Exact ID match
DIRECT	3J3V-6	3J3V-6	3j3v_6	Exact ID match
DIRECT	3J3V-G	3J3V-G	3j3v_G	Exact ID match
DIRECT	3J3V-O	3J3V-O	3j3v_O	Exact ID match
DIRECT	3J3V-R	3J3V-R	3j3v_R	Exact ID match
DIRECT	3J40-A	3J40-A	3j40_A	Exact ID match
DIRECT	3J46-G	3J46-G	3j46_G	Exact ID match
DIRECT	3J4A-A	3J4A-A	3j4a_A	Exact ID match
DIRECT	3J4B-A	3J4B-A	3j4b_A	Exact ID match
DIRECT	3J4J-A	3J4J-A	3j4j_A	Exact ID match
DIRECT	3J4P-A	3J4P-A	3j4p_A	Exact ID match
DIRECT	3J4S-A	3J4S-A	3j4s_A	Exact ID match
DIRECT	3J5V-a	3J5V-a	3j5v_a	Exact ID match
DIRECT	3J6B-Y	3J6B-Y	3j6b_Y	Exact ID match
DIRECT	3J70-D	3J70-D	3j70_D	Exact ID match
DIRECT	3J79-2	3J79-2	3j79_2	Exact ID match
DIRECT	3J79-3	3J79-3	3j79_3	Exact ID match
DIRECT	3J79-4	3J79-4	3j79_4	Exact ID match
DIRECT	3J79-7	3J79-7	3j79_7	Exact ID match
DIRECT	3J79-8	3J79-8	3j79_8	Exact ID match
DIRECT	3J79-9	3J79-9	3j79_9	Exact ID match
DIRECT	3J79-E	3J79-E	3j79_E	Exact ID match
DIRECT	3J79-H	3J79-H	3j79_H	Exact ID match
DIRECT	3J79-P	3J79-P	3j79_P	Exact ID match
DIRECT	3J79-T	3J79-T	3j79_T	Exact ID match
DIRECT	3J79-V	3J79-V	3j79_V	Exact ID match
DIRECT	3J79-X	3J79-X	3j79_X	Exact ID match
DIRECT	3J79-Y	3J79-Y	3j79_Y	Exact ID match
DIRECT	3J79-Z	3J79-Z	3j79_Z	Exact ID match
DIRECT	3J79-b	3J79-b	3j79_b	Exact ID match
DIRECT	3J79-c	3J79-c	3j79_c	Exact ID match
DIRECT	3J79-d	3J79-d	3j79_d	Exact ID match
DIRECT	3J79-f	3J79-f	3j79_f	Exact ID match
DIRECT	3J79-i	3J79-i	3j79_i	Exact ID match
DIRECT	3J7A-4	3J7A-4	3j7a_4	Exact ID match
DIRECT	3J7A-5	3J7A-5	3j7a_5	Exact ID match
DIRECT	3J7A-D	3J7A-D	3j7a_D	Exact ID match
DIRECT	3J7A-F	3J7A-F	3j7a_F	Exact ID match
DIRECT	3J7A-I	3J7A-I	3j7a_I	Exact ID match
DIRECT	3J7A-J	3J7A-J	3j7a_J	Exact ID match
DIRECT	3J7A-L	3J7A-L	3j7a_L	Exact ID match
DIRECT	3J7A-P	3J7A-P	3j7a_P	Exact ID match
DIRECT	3J7A-Q	3J7A-Q	3j7a_Q	Exact ID match
DIRECT	3J7A-W	3J7A-W	3j7a_W	Exact ID match
DIRECT	3J7R-1	3J7R-1	3j7r_1	Exact ID match
DIRECT	3J7Y-4	3J7Y-4	3j7y_4	Exact ID match
DIRECT	3J7Y-J	3J7Y-J	3j7y_J	Exact ID match
DIRECT	3J7Y-M	3J7Y-M	3j7y_M	Exact ID match
DIRECT	3J7Y-f	3J7Y-f	3j7y_f	Exact ID match
DIRECT	3J7Y-h	3J7Y-h	3j7y_h	Exact ID match
DIRECT	3J80-S	3J80-S	3j80_S	Exact ID match
DIRECT	3J80-T	3J80-T	3j80_T	Exact ID match
DIRECT	3J8B-C	3J8B-C	3j8b_C	Exact ID match
DIRECT	3J8B-E	3J8B-E	3j8b_E	Exact ID match
DIRECT	3J8B-F	3J8B-F	3j8b_F	Exact ID match
DIRECT	3J8B-H	3J8B-H	3j8b_H	Exact ID match
DIRECT	3J91-0	3J91-0	3j91_0	Exact ID match
DIRECT	3J92-1	3J92-1	3j92_1	Exact ID match
DIRECT	3J92-E	3J92-E	3j92_E	Exact ID match
DIRECT	3J92-F	3J92-F	3j92_F	Exact ID match
DIRECT	3J9B-B	3J9B-B	3j9b_B	Exact ID match
DIRECT	3J9M-A1	3J9M-A1	3j9m_A1	Exact ID match
DIRECT	3J9M-A2	3J9M-A2	3j9m_A2	Exact ID match
DIRECT	3J9M-A4	3J9M-A4	3j9m_A4	Exact ID match
DIRECT	3J9M-AB	3J9M-AB	3j9m_AB	Exact ID match
DIRECT	3J9M-AD	3J9M-AD	3j9m_AD	Exact ID match
DIRECT	3J9M-AE	3J9M-AE	3j9m_AE	Exact ID match
DIRECT	3J9M-AF	3J9M-AF	3j9m_AF	Exact ID match
DIRECT	3J9M-AI	3J9M-AI	3j9m_AI	Exact ID match
DIRECT	3J9M-AL	3J9M-AL	3j9m_AL	Exact ID match
DIRECT	3J9M-AO	3J9M-AO	3j9m_AO	Exact ID match
DIRECT	3J9M-AW	3J9M-AW	3j9m_AW	Exact ID match
DIRECT	3J9W-AG	3J9W-AG	3j9w_AG	Exact ID match
DIRECT	3J9W-AH	3J9W-AH	3j9w_AH	Exact ID match
DIRECT	3J9W-AI	3J9W-AI	3j9w_AI	Exact ID match
DIRECT	3J9W-AQ	3J9W-AQ	3j9w_AQ	Exact ID match
DIRECT	3J9W-AR	3J9W-AR	3j9w_AR	Exact ID match
DIRECT	3J9W-AZ	3J9W-AZ	3j9w_AZ	Exact ID match
DIRECT	3J9W-BJ	3J9W-BJ	3j9w_BJ	Exact ID match
DIRECT	3J9Y-i	3J9Y-i	3j9y_i	Exact ID match
DIRECT	3JA6-C	3JA6-C	3ja6_C	Exact ID match
DIRECT	3JAB-C	3JAB-C	3jab_C	Exact ID match
DIRECT	3JAH-ff	3JAH-ff	3jah_ff	Exact ID match
DIRECT	3JAJ-M	3JAJ-M	3jaj_M	Exact ID match
DIRECT	3JAJ-z	3JAJ-z	3jaj_z	Exact ID match
DIRECT	3JAP-p	3JAP-p	3jap_p	Exact ID match
DIRECT	3JAX-A	3JAX-A	3jax_A	Exact ID match
DIRECT	3JAX-C	3JAX-C	3jax_C	Exact ID match
DIRECT	3JB4-B	3JB4-B	3jb4_B	Exact ID match
DIRECT	3JB4-C	3JB4-C	3jb4_C	Exact ID match
DIRECT	3JB8-A	3JB8-A	3jb8_A	Exact ID match
DIRECT	3JB9-B	3JB9-B	3jb9_B	Exact ID match
DIRECT	3JB9-F	3JB9-F	3jb9_F	Exact ID match
DIRECT	3JB9-G	3JB9-G	3jb9_G	Exact ID match
DIRECT	3JB9-J	3JB9-J	3jb9_J	Exact ID match
DIRECT	3JB9-L	3JB9-L	3jb9_L	Exact ID match
DIRECT	3JB9-M	3JB9-M	3jb9_M	Exact ID match
DIRECT	3JB9-R	3JB9-R	3jb9_R	Exact ID match
DIRECT	3JB9-S	3JB9-S	3jb9_S	Exact ID match
DIRECT	3JB9-Y	3JB9-Y	3jb9_Y	Exact ID match
DIRECT	3JB9-a	3JB9-a	3jb9_a	Exact ID match
DIRECT	3JB9-c	3JB9-c	3jb9_c	Exact ID match
DIRECT	3JB9-d	3JB9-d	3jb9_d	Exact ID match
DIRECT	3JB9-e	3JB9-e	3jb9_e	Exact ID match
DIRECT	3JB9-i	3JB9-i	3jb9_i	Exact ID match
DIRECT	3JB9-k	3JB9-k	3jb9_k	Exact ID match
DIRECT	3JBB-B	3JBB-B	3jbb_B	Exact ID match
DIRECT	3JBH-C	3JBH-C	3jbh_C	Exact ID match
DIRECT	3JBI-V	3JBI-V	3jbi_V	Exact ID match
DIRECT	3JBK-M	3JBK-M	3jbk_M	Exact ID match
DIRECT	3JBN-3	3JBN-3	3jbn_3	Exact ID match
DIRECT	3JBN-A7	3JBN-A7	3jbn_A7	Exact ID match
DIRECT	3JBN-A9	3JBN-A9	3jbn_A9	Exact ID match
DIRECT	3JBN-AL	3JBN-AL	3jbn_AL	Exact ID match
DIRECT	3JBN-AN	3JBN-AN	3jbn_AN	Exact ID match
DIRECT	3JBN-P	3JBN-P	3jbn_P	Exact ID match
DIRECT	3JBW-A	3JBW-A	3jbw_A	Exact ID match
DIRECT	3JC1-Ab	3JC1-Ab	3jc1_Ab	Exact ID match
DIRECT	3JC5-B	3JC5-B	3jc5_B	Exact ID match
DIRECT	3JC8-Ba	3JC8-Ba	3jc8_Ba	Exact ID match
DIRECT	3JC8-Qa	3JC8-Qa	3jc8_Qa	Exact ID match
DIRECT	3JCA-A	3JCA-A	3jca_A	Exact ID match
DIRECT	3JCK-A	3JCK-A	3jck_A	Exact ID match
DIRECT	3JCM-G	3JCM-G	3jcm_G	Exact ID match
DIRECT	3JCR-V	3JCR-V	3jcr_V	Exact ID match
DIRECT	3JCS-A	3JCS-A	3jcs_A	Exact ID match
DIRECT	3JCS-D	3JCS-D	3jcs_D	Exact ID match
DIRECT	3JCS-F	3JCS-F	3jcs_F	Exact ID match
DIRECT	3JCS-I	3JCS-I	3jcs_I	Exact ID match
DIRECT	3JCS-K	3JCS-K	3jcs_K	Exact ID match
DIRECT	3JCS-L	3JCS-L	3jcs_L	Exact ID match
DIRECT	3JCS-M	3JCS-M	3jcs_M	Exact ID match
DIRECT	3JCS-P	3JCS-P	3jcs_P	Exact ID match
DIRECT	3JCS-R	3JCS-R	3jcs_R	Exact ID match
DIRECT	3JCS-T	3JCS-T	3jcs_T	Exact ID match
DIRECT	3JCS-U	3JCS-U	3jcs_U	Exact ID match
DIRECT	3JCS-V	3JCS-V	3jcs_V	Exact ID match
DIRECT	3JCS-Y	3JCS-Y	3jcs_Y	Exact ID match
DIRECT	3JCS-Z	3JCS-Z	3jcs_Z	Exact ID match
DIRECT	3JCS-b	3JCS-b	3jcs_b	Exact ID match
DIRECT	3JCS-e	3JCS-e	3jcs_e	Exact ID match
DIRECT	3JCS-g	3JCS-g	3jcs_g	Exact ID match
DIRECT	3JCS-h	3JCS-h	3jcs_h	Exact ID match
DIRECT	3JCS-j	3JCS-j	3jcs_j	Exact ID match
DIRECT	3JCS-n	3JCS-n	3jcs_n	Exact ID match
DIRECT	3JCT-w	3JCT-w	3jct_w	Exact ID match
DIRECT	3JCU-G	3JCU-G	3jcu_G	Exact ID match
DIRECT	3JCU-H	3JCU-H	3jcu_H	Exact ID match
DIRECT	3JCU-O	3JCU-O	3jcu_O	Exact ID match
DIRECT	3JCU-P	3JCU-P	3jcu_P	Exact ID match
DIRECT	3JCU-Q	3JCU-Q	3jcu_Q	Exact ID match
DIRECT	3JCU-S	3JCU-S	3jcu_S	Exact ID match
DIRECT	3JCU-W	3JCU-W	3jcu_W	Exact ID match
DIRECT	3JCU-X	3JCU-X	3jcu_X	Exact ID match
DIRECT	3JD5-K	3JD5-K	3jd5_K	Exact ID match
DIRECT	3JD5-b	3JD5-b	3jd5_b	Exact ID match
DIRECT	3JD5-c	3JD5-c	3jd5_c	Exact ID match
DIRECT	3JD5-e	3JD5-e	3jd5_e	Exact ID match
DIRECT	3JD5-f	3JD5-f	3jd5_f	Exact ID match
DIRECT	3JD5-g	3JD5-g	3jd5_g	Exact ID match
DIRECT	3JD5-i	3JD5-i	3jd5_i	Exact ID match
DIRECT	3JD5-j	3JD5-j	3jd5_j	Exact ID match
DIRECT	3JD5-n	3JD5-n	3jd5_n	Exact ID match
DIRECT	3JPZ-A	3JPZ-A	3jpz_A	Exact ID match
DIRECT	3JRN-A	3JRN-A	3jrn_A	Exact ID match
DIRECT	3JRR-A	3JRR-A	3jrr_A	Exact ID match
DIRECT	3JRW-A	3JRW-A	3jrw_A	Exact ID match
DIRECT	3JS3-A	3JS3-A	3js3_A	Exact ID match
DIRECT	3JS4-A	3JS4-A	3js4_A	Exact ID match
DIRECT	3JS8-A	3JS8-A	3js8_A	Exact ID match
DIRECT	3JSA-A	3JSA-A	3jsa_A	Exact ID match
DIRECT	3JSJ-A	3JSJ-A	3jsj_A	Exact ID match
DIRECT	3JSK-A	3JSK-A	3jsk_A	Exact ID match
DIRECT	3JSL-A	3JSL-A	3jsl_A	Exact ID match
DIRECT	3JTE-A	3JTE-A	3jte_A	Exact ID match
DIRECT	3JTH-A	3JTH-A	3jth_A	Exact ID match
DIRECT	3JTM-A	3JTM-A	3jtm_A	Exact ID match
DIRECT	3JTW-A	3JTW-A	3jtw_A	Exact ID match
DIRECT	3JTX-A	3JTX-A	3jtx_A	Exact ID match
DIRECT	3JTY-A	3JTY-A	3jty_A	Exact ID match
DIRECT	3JU1-A	3JU1-A	3ju1_A	Exact ID match
DIRECT	3JU8-A	3JU8-A	3ju8_A	Exact ID match
DIRECT	3JUG-A	3JUG-A	3jug_A	Exact ID match
DIRECT	3JUR-A	3JUR-A	3jur_A	Exact ID match
DIRECT	3JUS-A	3JUS-A	3jus_A	Exact ID match
DIRECT	3JUU-A	3JUU-A	3juu_A	Exact ID match
DIRECT	3JV1-A	3JV1-A	3jv1_A	Exact ID match
DIRECT	3JV3-A	3JV3-A	3jv3_A	Exact ID match
DIRECT	3JV4-B	3JV4-B	3jv4_B	Exact ID match
DIRECT	3JV5-A	3JV5-A	3jv5_A	Exact ID match
DIRECT	3JVB-A	3JVB-A	3jvb_A	Exact ID match
DIRECT	3JVD-A	3JVD-A	3jvd_A	Exact ID match
DIRECT	3JVN-A	3JVN-A	3jvn_A	Exact ID match
DIRECT	3JVZ-C	3JVZ-C	3jvz_C	Exact ID match
DIRECT	3JW3-A	3JW3-A	3jw3_A	Exact ID match
DIRECT	3JW4-A	3JW4-A	3jw4_A	Exact ID match
DIRECT	3JWI-A	3JWI-A	3jwi_A	Exact ID match
DIRECT	3JWJ-A	3JWJ-A	3jwj_A	Exact ID match
DIRECT	3JWN-G	3JWN-G	3jwn_G	Exact ID match
DIRECT	3JWO-A	3JWO-A	3jwo_A	Exact ID match
DIRECT	3JXA-A	3JXA-A	3jxa_A	Exact ID match
DIRECT	3JXE-A	3JXE-A	3jxe_A	Exact ID match
DIRECT	3JXO-A	3JXO-A	3jxo_A	Exact ID match
DIRECT	3JXP-A	3JXP-A	3jxp_A	Exact ID match
DIRECT	3JXV-A	3JXV-A	3jxv_A	Exact ID match
DIRECT	3JYF-A	3JYF-A	3jyf_A	Exact ID match
DIRECT	3JYO-A	3JYO-A	3jyo_A	Exact ID match
DIRECT	3JYR-A	3JYR-A	3jyr_A	Exact ID match
DIRECT	3JYY-A	3JYY-A	3jyy_A	Exact ID match
DIRECT	3JZ3-A	3JZ3-A	3jz3_A	Exact ID match
DIRECT	3JZ4-A	3JZ4-A	3jz4_A	Exact ID match
DIRECT	3JZE-A	3JZE-A	3jze_A	Exact ID match
DIRECT	3JZY-A	3JZY-A	3jzy_A	Exact ID match
DIRECT	3JZZ-A	3JZZ-A	3jzz_A	Exact ID match
DIRECT	3K0B-A	3K0B-A	3k0b_A	Exact ID match
DIRECT	3K0X-A	3K0X-A	3k0x_A	Exact ID match
DIRECT	3K0Z-A	3K0Z-A	3k0z_A	Exact ID match
DIRECT	3K10-A	3K10-A	3k10_A	Exact ID match
DIRECT	3K13-A	3K13-A	3k13_A	Exact ID match
DIRECT	3K17-A	3K17-A	3k17_A	Exact ID match
DIRECT	3K1F-M	3K1F-M	3k1f_M	Exact ID match
DIRECT	3K1J-A	3K1J-A	3k1j_A	Exact ID match
DIRECT	3K1N-A	3K1N-A	3k1n_A	Exact ID match
DIRECT	3K1R-A	3K1R-A	3k1r_A	Exact ID match
DIRECT	3K1S-A	3K1S-A	3k1s_A	Exact ID match
DIRECT	3K1U-A	3K1U-A	3k1u_A	Exact ID match
DIRECT	3K21-A	3K21-A	3k21_A	Exact ID match
DIRECT	3K25-A	3K25-A	3k25_A	Exact ID match
DIRECT	3K28-A	3K28-A	3k28_A	Exact ID match
DIRECT	3K2C-A	3K2C-A	3k2c_A	Exact ID match
DIRECT	3K2E-A	3K2E-A	3k2e_A	Exact ID match
DIRECT	3K2G-A	3K2G-A	3k2g_A	Exact ID match
DIRECT	3K2J-A	3K2J-A	3k2j_A	Exact ID match
DIRECT	3K2K-A	3K2K-A	3k2k_A	Exact ID match
DIRECT	3K2Q-A	3K2Q-A	3k2q_A	Exact ID match
DIRECT	3K2W-A	3K2W-A	3k2w_A	Exact ID match
DIRECT	3K2Y-A	3K2Y-A	3k2y_A	Exact ID match
DIRECT	3K2Z-A	3K2Z-A	3k2z_A	Exact ID match
DIRECT	3K30-A	3K30-A	3k30_A	Exact ID match
DIRECT	3K35-A	3K35-A	3k35_A	Exact ID match
DIRECT	3K3P-A	3K3P-A	3k3p_A	Exact ID match
DIRECT	3K3Q-B	3K3Q-B	3k3q_B	Exact ID match
DIRECT	3K3Q-C	3K3Q-C	3k3q_C	Exact ID match
DIRECT	3K40-A	3K40-A	3k40_A	Exact ID match
DIRECT	3K44-A	3K44-A	3k44_A	Exact ID match
DIRECT	3K4O-A	3K4O-A	3k4o_A	Exact ID match
DIRECT	3K4T-A	3K4T-A	3k4t_A	Exact ID match
DIRECT	3K4U-A	3K4U-A	3k4u_A	Exact ID match
DIRECT	3K4X-A	3K4X-A	3k4x_A	Exact ID match
DIRECT	3K50-A	3K50-A	3k50_A	Exact ID match
DIRECT	3K53-A	3K53-A	3k53_A	Exact ID match
DIRECT	3K57-A	3K57-A	3k57_A	Exact ID match
DIRECT	3K5H-A	3K5H-A	3k5h_A	Exact ID match
DIRECT	3K5P-A	3K5P-A	3k5p_A	Exact ID match
DIRECT	3K5R-A	3K5R-A	3k5r_A	Exact ID match
DIRECT	3K5S-A	3K5S-A	3k5s_A	Exact ID match
DIRECT	3K5W-A	3K5W-A	3k5w_A	Exact ID match
DIRECT	3K60-A	3K60-A	3k60_A	Exact ID match
DIRECT	3K65-A	3K65-A	3k65_A	Exact ID match
DIRECT	3K65-B	3K65-B	3k65_B	Exact ID match
DIRECT	3K6D-A	3K6D-A	3k6d_A	Exact ID match
DIRECT	3K6F-A	3K6F-A	3k6f_A	Exact ID match
DIRECT	3K6I-A	3K6I-A	3k6i_A	Exact ID match
DIRECT	3K6J-A	3K6J-A	3k6j_A	Exact ID match
DIRECT	3K6P-A	3K6P-A	3k6p_A	Exact ID match
DIRECT	3K75-D	3K75-D	3k75_D	Exact ID match
DIRECT	3K77-A	3K77-A	3k77_A	Exact ID match
DIRECT	3K7D-A	3K7D-A	3k7d_A	Exact ID match
DIRECT	3K7I-B	3K7I-B	3k7i_B	Exact ID match
DIRECT	3K7L-A	3K7L-A	3k7l_A	Exact ID match
DIRECT	3K7N-A	3K7N-A	3k7n_A	Exact ID match
DIRECT	3K7Y-A	3K7Y-A	3k7y_A	Exact ID match
DIRECT	3K85-A	3K85-A	3k85_A	Exact ID match
DIRECT	3K89-A	3K89-A	3k89_A	Exact ID match
DIRECT	3K8A-A	3K8A-A	3k8a_A	Exact ID match
DIRECT	3K8B-A	3K8B-A	3k8b_A	Exact ID match
DIRECT	3K8N-A	3K8N-A	3k8n_A	Exact ID match
DIRECT	3K8P-D	3K8P-D	3k8p_D	Exact ID match
DIRECT	3K8W-A	3K8W-A	3k8w_A	Exact ID match
DIRECT	3K92-A	3K92-A	3k92_A	Exact ID match
DIRECT	3K94-A	3K94-A	3k94_A	Exact ID match
DIRECT	3K96-A	3K96-A	3k96_A	Exact ID match
DIRECT	3K9D-A	3K9D-A	3k9d_A	Exact ID match
DIRECT	3K9T-A	3K9T-A	3k9t_A	Exact ID match
DIRECT	3K9U-A	3K9U-A	3k9u_A	Exact ID match
DIRECT	3KAO-A	3KAO-A	3kao_A	Exact ID match
DIRECT	3KAT-A	3KAT-A	3kat_A	Exact ID match
DIRECT	3KB1-A	3KB1-A	3kb1_A	Exact ID match
DIRECT	3KB5-A	3KB5-A	3kb5_A	Exact ID match
DIRECT	3KB6-A	3KB6-A	3kb6_A	Exact ID match
